provincia,municipio,circuito,escuela,mesa,codigo_lista,votos
3,1,0300100002,030010000200002,0300100010X,afirmativos,200
3,1,0300100002,030010000200002,0300100010X,abstencion,126
3,1,0300100002,030010000200002,0300100010X,valid,216
3,1,0300100002,030010000200002,0300100010X,96-1,90
3,1,0300100002,030010000200002,0300100010X,97-5,53
3,1,0300100002,030010000200002,0300100010X,97-1,25
3,1,0300100002,030010000200002,0300100010X,95-1,14
3,1,0300100002,030010000200002,0300100010X,90-1,8
3,1,0300100002,030010000200002,0300100010X,98-2,6
3,1,0300100002,030010000200002,0300100010X,98-1,1
3,1,0300100002,030010000200002,0300100010X,91-1,3
3,1,0300100002,030010000200002,0300100011X,electores,197
3,1,0300100002,030010000200002,0300100011X,sobres,197
3,1,0300100002,030010000200002,0300100011X,nulos,0
3,1,0300100002,030010000200002,0300100011X,recurridos,0
3,1,0300100002,030010000200002,0300100011X,blancos,0
3,1,0300100002,030010000200002,0300100011X,impugnados,0
3,1,0300100002,030010000200002,0300100011X,totalVotos,181
3,1,0300100002,030010000200002,0300100011X,afirmativos,181
3,1,0300100002,030010000200002,0300100011X,abstencion,161
3,1,0300100002,030010000200002,0300100011X,valid,181
3,1,0300100002,030010000200002,0300100011X,96-1,81
3,1,0300100002,030010000200002,0300100011X,97-5,46
3,1,0300100002,030010000200002,0300100011X,97-1,23
3,1,0300100002,030010000200002,0300100011X,95-1,13
3,1,0300100002,030010000200002,0300100011X,98-2,10
3,1,0300100002,030010000200002,0300100011X,98-1,2
3,1,0300100002,030010000200002,0300100011X,91-1,5
3,1,0300100002,030010000200002,0300100011X,90-1,1
3,1,0300100002,030010000200002,0300100012X,electores,230
3,1,0300100002,030010000200002,0300100012X,sobres,231
3,1,0300100002,030010000200002,0300100012X,nulos,5
3,1,0300100002,030010000200002,0300100012X,recurridos,1
3,1,0300100002,030010000200002,0300100012X,blancos,18
3,1,0300100002,030010000200002,0300100012X,impugnados,0
3,1,0300100002,030010000200002,0300100012X,totalVotos,134
3,1,0300100002,030010000200002,0300100012X,afirmativos,110
3,1,0300100002,030010000200002,0300100012X,abstencion,210
3,1,0300100002,030010000200002,0300100012X,valid,128
3,1,0300100002,030010000200002,0300100012X,97-5,62
3,1,0300100002,030010000200002,0300100012X,97-1,27
3,1,0300100002,030010000200002,0300100012X,95-1,10
3,1,0300100002,030010000200002,0300100012X,98-2,5
3,1,0300100002,030010000200002,0300100012X,98-1,1
3,1,0300100002,030010000200002,0300100012X,90-1,3
3,1,0300100002,030010000200002,0300100012X,91-1,2
3,1,0300100002,030010000200002,0300100012X,96-1,0
3,1,0300100002,030010000200002,0300100013X,electores,0
3,1,0300100002,030010000200002,0300100013X,sobres,0
3,1,0300100002,030010000200002,0300100013X,nulos,4
3,1,0300100002,030010000200002,0300100013X,recurridos,0
3,1,0300100002,030010000200002,0300100013X,blancos,12
3,1,0300100002,030010000200002,0300100013X,impugnados,0
3,1,0300100002,030010000200002,0300100013X,totalVotos,211
3,1,0300100002,030010000200002,0300100013X,afirmativos,195
3,1,0300100002,030010000200002,0300100013X,abstencion,132
3,1,0300100002,030010000200002,0300100013X,valid,207
3,1,0300100002,030010000200002,0300100013X,96-1,110
3,1,0300100002,030010000200002,0300100013X,97-5,48
3,1,0300100002,030010000200002,0300100013X,97-1,20
3,1,0300100002,030010000200002,0300100013X,95-1,7
3,1,0300100002,030010000200002,0300100013X,90-1,5
3,1,0300100002,030010000200002,0300100013X,91-1,3
3,1,0300100002,030010000200002,0300100013X,98-1,2
3,1,0300100002,030010000200002,0300100013X,98-2,0
3,1,0300100002,030010000200002,0300100014X,electores,0
3,1,0300100002,030010000200002,0300100014X,sobres,220
3,1,0300100002,030010000200002,0300100014X,nulos,4
3,1,0300100002,030010000200002,0300100014X,recurridos,0
3,1,0300100002,030010000200002,0300100014X,blancos,8
3,1,0300100002,030010000200002,0300100014X,impugnados,0
3,1,0300100002,030010000200002,0300100014X,totalVotos,220
3,1,0300100002,030010000200002,0300100014X,afirmativos,208
3,1,0300100002,030010000200002,0300100014X,abstencion,125
3,1,0300100002,030010000200002,0300100014X,valid,216
3,1,0300100002,030010000200002,0300100014X,96-1,105
3,1,0300100002,030010000200002,0300100014X,97-5,44
3,1,0300100002,030010000200002,0300100014X,97-1,35
3,1,0300100002,030010000200002,0300100014X,95-1,9
3,1,0300100002,030010000200002,0300100014X,98-2,5
3,1,0300100002,030010000200002,0300100014X,98-1,2
3,1,0300100002,030010000200002,0300100014X,90-1,5
3,1,0300100002,030010000200002,0300100014X,91-1,3
3,1,0300100002,030010000200002,0300100015X,electores,215
3,1,0300100002,030010000200002,0300100015X,sobres,215
3,1,0300100002,030010000200002,0300100015X,nulos,0
3,1,0300100002,030010000200002,0300100015X,recurridos,0
3,1,0300100002,030010000200002,0300100015X,blancos,8
3,1,0300100002,030010000200002,0300100015X,impugnados,0
3,1,0300100002,030010000200002,0300100015X,totalVotos,212
3,1,0300100002,030010000200002,0300100015X,afirmativos,204
3,1,0300100002,030010000200002,0300100015X,abstencion,134
3,1,0300100002,030010000200002,0300100015X,valid,212
3,1,0300100002,030010000200002,0300100015X,96-1,99
3,1,0300100002,030010000200002,0300100015X,97-5,44
3,1,0300100002,030010000200002,0300100015X,97-1,27
3,1,0300100002,030010000200002,0300100015X,95-1,15
3,1,0300100002,030010000200002,0300100015X,98-1,10
3,1,0300100002,030010000200002,0300100015X,98-2,4
3,1,0300100002,030010000200002,0300100015X,91-1,4
3,1,0300100002,030010000200002,0300100015X,90-1,1
3,1,0300100002,030010000200003,0300100016X,electores,211
3,1,0300100002,030010000200003,0300100016X,sobres,211
3,1,0300100002,030010000200003,0300100016X,nulos,3
3,1,0300100002,030010000200003,0300100016X,recurridos,0
3,1,0300100002,030010000200003,0300100016X,blancos,30
3,1,0300100002,030010000200003,0300100016X,impugnados,0
3,1,0300100002,030010000200003,0300100016X,totalVotos,211
3,1,0300100002,030010000200003,0300100016X,afirmativos,178
3,1,0300100002,030010000200003,0300100016X,abstencion,133
3,1,0300100002,030010000200003,0300100016X,valid,208
3,1,0300100002,030010000200003,0300100016X,97-5,52
3,1,0300100002,030010000200003,0300100016X,97-1,25
3,1,0300100002,030010000200003,0300100016X,96-1,76
3,1,0300100002,030010000200003,0300100016X,95-1,11
3,1,0300100002,030010000200003,0300100016X,98-1,6
3,1,0300100002,030010000200003,0300100016X,98-2,4
3,1,0300100002,030010000200003,0300100016X,91-1,2
3,1,0300100002,030010000200003,0300100016X,90-1,2
3,1,0300100002,030010000200003,0300100017X,electores,202
3,1,0300100002,030010000200003,0300100017X,sobres,202
3,1,0300100002,030010000200003,0300100017X,nulos,0
3,1,0300100002,030010000200003,0300100017X,recurridos,0
3,1,0300100002,030010000200003,0300100017X,blancos,0
3,1,0300100002,030010000200003,0300100017X,impugnados,0
3,1,0300100002,030010000200003,0300100017X,totalVotos,195
3,1,0300100002,030010000200003,0300100017X,afirmativos,195
3,1,0300100002,030010000200003,0300100017X,abstencion,147
3,1,0300100002,030010000200003,0300100017X,valid,195
3,1,0300100002,030010000200003,0300100017X,96-1,81
3,1,0300100002,030010000200003,0300100017X,97-5,56
3,1,0300100002,030010000200003,0300100017X,97-1,25
3,1,0300100002,030010000200003,0300100017X,98-1,8
3,1,0300100002,030010000200003,0300100017X,98-2,5
3,1,0300100002,030010000200003,0300100017X,95-1,10
3,1,0300100002,030010000200003,0300100017X,91-1,9
3,1,0300100002,030010000200003,0300100017X,90-1,1
3,1,0300100002,030010000200003,0300100018X,electores,0
3,1,0300100002,030010000200003,0300100018X,sobres,0
3,1,0300100002,030010000200003,0300100018X,nulos,0
3,1,0300100002,030010000200003,0300100018X,recurridos,0
3,1,0300100002,030010000200003,0300100018X,blancos,0
3,1,0300100002,030010000200003,0300100018X,impugnados,0
3,1,0300100002,030010000200003,0300100018X,totalVotos,192
3,1,0300100002,030010000200003,0300100018X,afirmativos,192
3,1,0300100002,030010000200003,0300100018X,abstencion,152
3,1,0300100002,030010000200003,0300100018X,valid,192
3,1,0300100002,030010000200003,0300100018X,96-1,93
3,1,0300100002,030010000200003,0300100018X,97-5,50
3,1,0300100002,030010000200003,0300100018X,97-1,21
3,1,0300100002,030010000200003,0300100018X,95-1,14
3,1,0300100002,030010000200003,0300100018X,98-2,5
3,1,0300100002,030010000200003,0300100018X,98-1,3
3,1,0300100002,030010000200003,0300100018X,91-1,4
3,1,0300100002,030010000200003,0300100018X,90-1,2
3,1,0300100002,030010000200003,0300100019X,electores,236
3,1,0300100002,030010000200003,0300100019X,sobres,236
3,1,0300100002,030010000200003,0300100019X,nulos,4
3,1,0300100002,030010000200003,0300100019X,recurridos,0
3,1,0300100002,030010000200003,0300100019X,blancos,14
3,1,0300100002,030010000200003,0300100019X,impugnados,0
3,1,0300100002,030010000200003,0300100019X,totalVotos,236
3,1,0300100002,030010000200003,0300100019X,afirmativos,218
3,1,0300100002,030010000200003,0300100019X,abstencion,107
3,1,0300100002,030010000200003,0300100019X,valid,232
3,1,0300100002,030010000200003,0300100019X,96-1,100
3,1,0300100002,030010000200003,0300100019X,97-5,50
3,1,0300100002,030010000200003,0300100019X,97-1,36
3,1,0300100002,030010000200003,0300100019X,98-1,8
3,1,0300100002,030010000200003,0300100019X,98-2,3
3,1,0300100002,030010000200003,0300100019X,95-1,10
3,1,0300100002,030010000200003,0300100019X,90-1,8
3,1,0300100002,030010000200003,0300100019X,91-1,3
3,1,0300100002,030010000200003,0300100020X,electores,0
3,1,0300100002,030010000200003,0300100020X,sobres,0
3,1,0300100002,030010000200003,0300100020X,nulos,5
3,1,0300100002,030010000200003,0300100020X,recurridos,0
3,1,0300100002,030010000200003,0300100020X,blancos,6
3,1,0300100002,030010000200003,0300100020X,impugnados,0
3,1,0300100002,030010000200003,0300100020X,totalVotos,150
3,1,0300100002,030010000200003,0300100020X,afirmativos,139
3,1,0300100002,030010000200003,0300100020X,abstencion,193
3,1,0300100002,030010000200003,0300100020X,valid,145
3,1,0300100002,030010000200003,0300100020X,97-5,43
3,1,0300100002,030010000200003,0300100020X,97-1,31
3,1,0300100002,030010000200003,0300100020X,96-1,46
3,1,0300100002,030010000200003,0300100020X,95-1,7
3,1,0300100002,030010000200003,0300100020X,91-1,5
3,1,0300100002,030010000200003,0300100020X,98-1,3
3,1,0300100002,030010000200003,0300100020X,98-2,1
3,1,0300100002,030010000200003,0300100020X,90-1,3
3,1,0300100002,030010000200003,0300100021X,electores,204
3,1,0300100002,030010000200003,0300100021X,sobres,204
3,1,0300100002,030010000200003,0300100021X,nulos,2
3,1,0300100002,030010000200003,0300100021X,recurridos,0
3,1,0300100002,030010000200003,0300100021X,blancos,24
3,1,0300100002,030010000200003,0300100021X,impugnados,0
3,1,0300100002,030010000200003,0300100021X,totalVotos,204
3,1,0300100002,030010000200003,0300100021X,afirmativos,178
3,1,0300100002,030010000200003,0300100021X,abstencion,139
3,1,0300100002,030010000200003,0300100021X,valid,202
3,1,0300100002,030010000200003,0300100021X,97-5,60
3,1,0300100002,030010000200003,0300100021X,97-1,21
3,1,0300100002,030010000200003,0300100021X,96-1,69
3,1,0300100002,030010000200003,0300100021X,95-1,14
3,1,0300100002,030010000200003,0300100021X,98-2,6
3,1,0300100002,030010000200003,0300100021X,98-1,2
3,1,0300100002,030010000200003,0300100021X,90-1,4
3,1,0300100002,030010000200003,0300100021X,91-1,2
3,1,0300100002,030010000200003,0300100022X,electores,209
3,1,0300100002,030010000200003,0300100022X,sobres,209
3,1,0300100002,030010000200003,0300100022X,nulos,0
3,1,0300100002,030010000200003,0300100022X,recurridos,0
3,1,0300100002,030010000200003,0300100022X,blancos,0
3,1,0300100002,030010000200003,0300100022X,impugnados,0
3,1,0300100002,030010000200003,0300100022X,totalVotos,195
3,1,0300100002,030010000200003,0300100022X,afirmativos,195
3,1,0300100002,030010000200003,0300100022X,abstencion,149
3,1,0300100002,030010000200003,0300100022X,valid,195
3,1,0300100002,030010000200003,0300100022X,97-5,62
3,1,0300100002,030010000200003,0300100022X,97-1,28
3,1,0300100002,030010000200003,0300100022X,96-1,75
3,1,0300100002,030010000200003,0300100022X,95-1,13
3,1,0300100002,030010000200003,0300100022X,98-2,7
3,1,0300100002,030010000200003,0300100022X,98-1,5
3,1,0300100002,030010000200003,0300100022X,90-1,3
3,1,0300100002,030010000200003,0300100022X,91-1,2
3,1,0300100002,030010000200004,0300100023X,electores,211
3,1,0300100002,030010000200004,0300100023X,sobres,211
3,1,0300100002,030010000200004,0300100023X,nulos,4
3,1,0300100002,030010000200004,0300100023X,recurridos,1
3,1,0300100002,030010000200004,0300100023X,blancos,15
3,1,0300100002,030010000200004,0300100023X,impugnados,0
3,1,0300100002,030010000200004,0300100023X,totalVotos,211
3,1,0300100002,030010000200004,0300100023X,afirmativos,191
3,1,0300100002,030010000200004,0300100023X,abstencion,131
3,1,0300100002,030010000200004,0300100023X,valid,206
3,1,0300100002,030010000200004,0300100023X,96-1,86
3,1,0300100002,030010000200004,0300100023X,97-5,49
3,1,0300100002,030010000200004,0300100023X,97-1,27
3,1,0300100002,030010000200004,0300100023X,95-1,13
3,1,0300100002,030010000200004,0300100023X,98-1,5
3,1,0300100002,030010000200004,0300100023X,98-2,4
3,1,0300100002,030010000200004,0300100023X,90-1,4
3,1,0300100002,030010000200004,0300100023X,91-1,3
3,1,0300100002,030010000200004,0300100024X,electores,219
3,1,0300100002,030010000200004,0300100024X,sobres,219
3,1,0300100002,030010000200004,0300100024X,nulos,9
3,1,0300100002,030010000200004,0300100024X,recurridos,0
3,1,0300100002,030010000200004,0300100024X,blancos,15
3,1,0300100002,030010000200004,0300100024X,impugnados,0
3,1,0300100002,030010000200004,0300100024X,totalVotos,219
3,1,0300100002,030010000200004,0300100024X,afirmativos,195
3,1,0300100002,030010000200004,0300100024X,abstencion,123
3,1,0300100002,030010000200004,0300100024X,valid,210
3,1,0300100002,030010000200004,0300100024X,96-1,106
3,1,0300100002,030010000200004,0300100024X,97-5,36
3,1,0300100002,030010000200004,0300100024X,97-1,28
3,1,0300100002,030010000200004,0300100024X,95-1,17
3,1,0300100002,030010000200004,0300100024X,98-2,3
3,1,0300100002,030010000200004,0300100024X,98-1,1
3,1,0300100002,030010000200004,0300100024X,91-1,2
3,1,0300100002,030010000200004,0300100024X,90-1,2
3,1,0300100002,030010000200004,0300100025X,electores,201
3,1,0300100002,030010000200004,0300100025X,sobres,201
3,1,0300100002,030010000200004,0300100025X,nulos,5
3,1,0300100002,030010000200004,0300100025X,recurridos,0
3,1,0300100002,030010000200004,0300100025X,blancos,5
3,1,0300100002,030010000200004,0300100025X,impugnados,0
3,1,0300100002,030010000200004,0300100025X,totalVotos,191
3,1,0300100002,030010000200004,0300100025X,afirmativos,181
3,1,0300100002,030010000200004,0300100025X,abstencion,154
3,1,0300100002,030010000200004,0300100025X,valid,186
3,1,0300100002,030010000200004,0300100025X,96-1,92
3,1,0300100002,030010000200004,0300100025X,97-5,42
3,1,0300100002,030010000200004,0300100025X,97-1,18
3,1,0300100002,030010000200004,0300100025X,95-1,14
3,1,0300100002,030010000200004,0300100025X,91-1,8
3,1,0300100002,030010000200004,0300100025X,98-2,3
3,1,0300100002,030010000200004,0300100025X,98-1,1
3,1,0300100002,030010000200004,0300100025X,90-1,3
3,1,0300100002,030010000200004,0300100026X,electores,218
3,1,0300100002,030010000200004,0300100026X,sobres,218
3,1,0300100002,030010000200004,0300100026X,nulos,3
3,1,0300100002,030010000200004,0300100026X,recurridos,0
3,1,0300100002,030010000200004,0300100026X,blancos,13
3,1,0300100002,030010000200004,0300100026X,impugnados,0
3,1,0300100002,030010000200004,0300100026X,totalVotos,218
3,1,0300100002,030010000200004,0300100026X,afirmativos,202
3,1,0300100002,030010000200004,0300100026X,abstencion,125
3,1,0300100002,030010000200004,0300100026X,valid,215
3,1,0300100002,030010000200004,0300100026X,96-1,116
3,1,0300100002,030010000200004,0300100026X,97-5,42
3,1,0300100002,030010000200004,0300100026X,97-1,22
3,1,0300100002,030010000200004,0300100026X,91-1,7
3,1,0300100002,030010000200004,0300100026X,95-1,7
3,1,0300100002,030010000200004,0300100026X,98-1,3
3,1,0300100002,030010000200004,0300100026X,98-2,2
3,1,0300100002,030010000200004,0300100026X,90-1,3
3,1,0300100002,030010000200004,0300100027X,electores,192
3,1,0300100002,030010000200004,0300100027X,sobres,192
3,1,0300100002,030010000200004,0300100027X,nulos,0
3,1,0300100002,030010000200004,0300100027X,recurridos,0
3,1,0300100002,030010000200004,0300100027X,blancos,0
3,1,0300100002,030010000200004,0300100027X,impugnados,0
3,1,0300100002,030010000200004,0300100027X,totalVotos,164
3,1,0300100002,030010000200004,0300100027X,afirmativos,164
3,1,0300100002,030010000200004,0300100027X,abstencion,179
3,1,0300100002,030010000200004,0300100027X,valid,164
3,1,0300100002,030010000200004,0300100027X,96-1,70
3,1,0300100002,030010000200004,0300100027X,97-5,41
3,1,0300100002,030010000200004,0300100027X,97-1,27
3,1,0300100002,030010000200004,0300100027X,95-1,11
3,1,0300100002,030010000200004,0300100027X,98-2,6
3,1,0300100002,030010000200004,0300100027X,98-1,5
3,1,0300100002,030010000200004,0300100027X,91-1,3
3,1,0300100002,030010000200004,0300100027X,90-1,1
3,1,0300100002,030010000200004,0300100028X,electores,221
3,1,0300100002,030010000200004,0300100028X,sobres,221
3,1,0300100002,030010000200004,0300100028X,nulos,2
3,1,0300100002,030010000200004,0300100028X,recurridos,0
3,1,0300100002,030010000200004,0300100028X,blancos,5
3,1,0300100002,030010000200004,0300100028X,impugnados,0
3,1,0300100002,030010000200004,0300100028X,totalVotos,211
3,1,0300100002,030010000200004,0300100028X,afirmativos,204
3,1,0300100002,030010000200004,0300100028X,abstencion,131
3,1,0300100002,030010000200004,0300100028X,valid,209
3,1,0300100002,030010000200004,0300100028X,96-1,106
3,1,0300100002,030010000200004,0300100028X,97-5,48
3,1,0300100002,030010000200004,0300100028X,97-1,23
3,1,0300100002,030010000200004,0300100028X,98-2,11
3,1,0300100002,030010000200004,0300100028X,98-1,7
3,1,0300100002,030010000200004,0300100028X,95-1,7
3,1,0300100002,030010000200004,0300100028X,91-1,2
3,1,0300100002,030010000200004,0300100028X,90-1,0
3,1,0300100002,030010000200005,0300100029X,electores,210
3,1,0300100002,030010000200005,0300100029X,sobres,210
3,1,0300100002,030010000200005,0300100029X,nulos,0
3,1,0300100002,030010000200005,0300100029X,recurridos,0
3,1,0300100002,030010000200005,0300100029X,blancos,12
3,1,0300100002,030010000200005,0300100029X,impugnados,0
3,1,0300100002,030010000200005,0300100029X,totalVotos,210
